ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
119719,Pierre Michel Louis Thiolon,M,21,190,82,France,FRA,1948 Summer,1948,Summer,London,Basketball,Basketball Men's Basketball,Silver
124072,"Georges-Urbain Vallerey, Jr.",M,20,NA,NA,France,FRA,1948 Summer,1948,Summer,London,Swimming,Swimming Men's 100 metres Backstroke,Bronze
132845,Hubert Yencesse,M,48,NA,NA,France,FRA,1948 Summer,1948,Summer,London,Art Competitions,"Art Competitions Mixed Sculpturing, Statues",Bronze
23517,James Couttet,M,26,168,67,France,FRA,1948 Winter,1948,Winter,Sankt Moritz,Alpine Skiing,Alpine Skiing Men's Slalom,Silver
23517,James Couttet,M,26,168,67,France,FRA,1948 Winter,1948,Winter,Sankt Moritz,Alpine Skiing,Alpine Skiing Men's Combined,Bronze
89395,Henri Jean Oreiller,M,22,NA,NA,France,FRA,1948 Winter,1948,Winter,Sankt Moritz,Alpine Skiing,Alpine Skiing Men's Downhill,Gold
89395,Henri Jean Oreiller,M,22,NA,NA,France,FRA,1948 Winter,1948,Winter,Sankt Moritz,Alpine Skiing,Alpine Skiing Men's Slalom,Bronze
89395,Henri Jean Oreiller,M,22,NA,NA,France,FRA,1948 Winter,1948,Winter,Sankt Moritz,Alpine Skiing,Alpine Skiing Men's Combined,Gold
4452,Jacques Anquetil,M,18,NA,NA,France,FRA,1952 Summer,1952,Summer,Helsinki,Cycling,"Cycling Men's Road Race, Team",Bronze
10715,"Joseph ""Jo"" Bernardo Garcia Rodriguez Marinelli",M,23,NA,NA,France,FRA,1952 Summer,1952,Summer,Helsinki,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
11157,Roland Alexandre Gaston Bezamat,M,24,NA,NA,France,FRA,1952 Summer,1952,Summer,Helsinki,Cycling,"Cycling Men's Road Race, Team",Bronze
12353,Pierre Auguste Blondiaux,M,30,NA,NA,France,FRA,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxless Fours,Silver
12887,Jean Auguste Boiteux,M,19,186,83,France,FRA,1952 Summer,1952,Summer,Helsinki,Swimming,Swimming Men's 400 metres Freestyle,Gold
12887,Jean Auguste Boiteux,M,19,186,83,France,FRA,1952 Summer,1952,Summer,Helsinki,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
14011,Marc mile Bouissou,M,21,NA,NA,France,FRA,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxless Fours,Silver
14417,Gilbert Fernand Charles Bozon,M,17,NA,NA,France,FRA,1952 Summer,1952,Summer,Helsinki,Swimming,Swimming Men's 100 metres Backstroke,Silver
25988,Henri Jhan ric Joseph Marie de Buhan,M,40,NA,NA,France,FRA,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's Foil, Team",Gold
28925,Christian Marie Auguste d'Oriola,M,23,178,75,France,FRA,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's Foil, Individual",Gold
28925,Christian Marie Auguste d'Oriola,M,23,178,75,France,FRA,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's Foil, Team",Gold
32497,Aldo Eminente,M,20,NA,NA,France,FRA,1952 Summer,1952,Summer,Helsinki,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
38383,Louis Charles Gantois,M,22,NA,NA,France,FRA,1952 Summer,1952,Summer,Helsinki,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",Bronze
39122,Roger Gautier,M,30,NA,NA,France,FRA,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxless Fours,Silver
43768,"Jacques Flix Jean ""Jean-Jacques"" Guissart",M,24,NA,NA,France,FRA,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxless Fours,Silver
53855,"Alexandre ""Alex"" Jany",M,23,187,107,France,FRA,1952 Summer,1952,Summer,Helsinki,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
55799,Pierre Jonqures d'Oriola,M,32,173,70,France,FRA,1952 Summer,1952,Summer,Helsinki,Equestrianism,"Equestrianism Men's Jumping, Individual",Gold
56030,Andr Ren Jousseaum,M,57,NA,NA,France,FRA,1952 Summer,1952,Summer,Helsinki,Equestrianism,"Equestrianism Mixed Dressage, Individual",Bronze
66745,Jean Laroyenne,M,22,NA,NA,France,FRA,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's Sabre, Team",Bronze
66998,Jacques Vital Lucien Lataste,M,30,183,78,France,FRA,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's Foil, Team",Gold
67068,Jean Maurice Laudet,M,21,NA,NA,France,FRA,1952 Summer,1952,Summer,Helsinki,Canoeing,"Canoeing Men's Canadian Doubles, 10,000 metres",Gold
68278,Jacques dmond mile Lefvre,M,24,176,78,France,FRA,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's Sabre, Team",Bronze
68296,Guy Robert Marie Joseph Lefrant,M,29,174,73,France,FRA,1952 Summer,1952,Summer,Helsinki,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",Silver
69113,Jean Georges Levavasseur,M,28,NA,NA,France,FRA,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's Sabre, Team",Bronze
74100,Bernard Robert Malivoire,M,14,NA,NA,France,FRA,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Pairs,Gold
78849,Gaston Antoine Mercier,M,20,190,88,France,FRA,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Pairs,Gold
80066,Alain (Ali-) Mimoun Ould Kacha,M,31,170,56,France,FRA,1952 Summer,1952,Summer,Helsinki,Athletics,"Athletics Men's 5,000 metres",Silver
80066,Alain (Ali-) Mimoun Ould Kacha,M,31,170,56,France,FRA,1952 Summer,1952,Summer,Helsinki,Athletics,"Athletics Men's 10,000 metres",Silver
81892,"Marie-Madeleine Ccile ""Mady"" Moreau (-Murat)",F,24,NA,NA,France,FRA,1952 Summer,1952,Summer,Helsinki,Diving,Diving Women's Springboard,Silver
81925,Bernard Marie Georges Morel,M,27,NA,NA,France,FRA,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's Sabre, Team",Bronze
85410,Claude Netter,M,27,177,75,France,FRA,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's Foil, Team",Gold
86726,Jacques Nol,M,32,NA,NA,France,FRA,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's Foil, Team",Gold
95083,Maurice Fernand Piot,M,40,NA,NA,France,FRA,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's Sabre, Team",Bronze
102357,Adrien Gry Rommel,M,37,NA,NA,France,FRA,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's Foil, Team",Gold
102927,Claude Paul Lucien Rouer,M,22,NA,NA,France,FRA,1952 Summer,1952,Summer,Helsinki,Cycling,"Cycling Men's Road Race, Team",Bronze
104779,Raymond Julien Salles,M,31,180,80,France,FRA,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Pairs,Gold
121025,Alfred Tonello,M,23,NA,NA,France,FRA,1952 Summer,1952,Summer,Helsinki,Cycling,"Cycling Men's Road Race, Team",Bronze
121492,Jean-Franois Tournon,M,46,NA,NA,France,FRA,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's Sabre, Team",Bronze
122744,Georges Turlier,M,20,173,72,France,FRA,1952 Summer,1952,Summer,Helsinki,Canoeing,"Canoeing Men's Canadian Doubles, 10,000 metres",Gold
125866,Joseph Ventaja,M,22,NA,NA,France,FRA,1952 Summer,1952,Summer,Helsinki,Boxing,Boxing Men's Featherweight,Bronze
30186,Jacqueline du Bief,F,21,NA,NA,France,FRA,1952 Winter,1952,Winter,Oslo,Figure Skating,Figure Skating Women's Singles,Bronze
56,Ren Abadie,M,21,NA,NA,France,FRA,1956 Summer,1956,Summer,Melbourne,Cycling,"Cycling Men's Road Race, Team",Gold
8678,Bernard Paul Arthur Baudoux,M,28,NA,NA,France,FRA,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Men's Foil, Team",Silver
11262,Ren Bianchi,M,22,NA,NA,France,FRA,1956 Summer,1956,Summer,Melbourne,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
19862,Gilbert Lucien Chapron,M,23,NA,NA,France,FRA,1956 Summer,1956,Summer,Melbourne,Boxing,Boxing Men's Middleweight,Bronze
22078,Roger Closset,M,23,172,70,France,FRA,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Men's Foil, Team",Silver
22279,Ren Coicaud,M,29,NA,NA,France,FRA,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Men's Foil, Team",Silver
24810,Robert Daniel Marie Alfred Franois Dagallier,M,30,NA,NA,France,FRA,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Men's epee, Team",Bronze
26896,Jean Lon Debuf,M,32,175,85,France,FRA,1956 Summer,1956,Summer,Melbourne,Weightlifting,Weightlifting Men's Middle-Heavyweight,Bronze
27165,Yves Christian Victor Delacour,M,26,NA,NA,France,FRA,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxless Fours,Bronze
28925,Christian Marie Auguste d'Oriola,M,28,178,75,France,FRA,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Men's Foil, Individual",Gold
28925,Christian Marie Auguste d'Oriola,M,28,178,75,France,FRA,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Men's Foil, Team",Silver
29925,Georges Dransart,M,32,NA,NA,France,FRA,1956 Summer,1956,Summer,Melbourne,Canoeing,"Canoeing Men's Canadian Doubles, 10,000 metres",Silver
30021,Yves Dreyfus,M,25,179,67,France,FRA,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Men's epee, Team",Bronze
38808,Rene Germaine Madeleine Garilhe,F,33,156,58,France,FRA,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Women's Foil, Individual",Bronze
39906,Arnaud Pascal Geyre,M,21,182,66,France,FRA,1956 Summer,1956,Summer,Melbourne,Cycling,"Cycling Men's Road Race, Individual",Silver
39906,Arnaud Pascal Geyre,M,21,182,66,France,FRA,1956 Summer,1956,Summer,Melbourne,Cycling,"Cycling Men's Road Race, Team",Gold
42208,Jean Graczyk,M,23,NA,NA,France,FRA,1956 Summer,1956,Summer,Melbourne,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
43710,Guy Ren Jacques Guillabert,M,25,NA,NA,France,FRA,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxless Fours,Bronze
43769,Ren Jacques Guissart,M,27,NA,NA,France,FRA,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxless Fours,Bronze
66998,Jacques Vital Lucien Lataste,M,34,183,78,France,FRA,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Men's Foil, Team",Silver
67674,Jean-Claude Lecante,M,22,NA,NA,France,FRA,1956 Summer,1956,Summer,Melbourne,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
69649,Ren Jules Libeer,M,21,NA,NA,France,FRA,1956 Summer,1956,Summer,Melbourne,Boxing,Boxing Men's Flyweight,Bronze
78849,Gaston Antoine Mercier,M,24,190,88,France,FRA,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxless Fours,Bronze
80066,Alain (Ali-) Mimoun Ould Kacha,M,35,170,56,France,FRA,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's Marathon,Gold
82559,Maurice Paul Moucheraud,M,23,NA,NA,France,FRA,1956 Summer,1956,Summer,Melbourne,Cycling,"Cycling Men's Road Race, Team",Gold
82685,Armand Mouyal,M,31,188,76,France,FRA,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Men's epee, Team",Bronze
85410,Claude Netter,M,32,177,75,France,FRA,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Men's Foil, Team",Silver
86156,Claude Roger Nigon,M,27,NA,NA,France,FRA,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Men's epee, Team",Bronze
97887,Ren Paul Martial Queyroux,M,28,NA,NA,France,FRA,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Men's epee, Team",Bronze
99948,Marcel Victor Alcide Renaud,M,30,NA,NA,France,FRA,1956 Summer,1956,Summer,Melbourne,Canoeing,"Canoeing Men's Canadian Doubles, 10,000 metres",Silver
102976,Michel Guy Rousseau,M,20,NA,NA,France,FRA,1956 Summer,1956,Summer,Melbourne,Cycling,Cycling Men's Sprint,Gold
126078,Michel Herv Vermeulin,M,22,NA,NA,France,FRA,1956 Summer,1956,Summer,Melbourne,Cycling,"Cycling Men's Road Race, Team",Gold
126078,Michel Herv Vermeulin,M,22,NA,NA,France,FRA,1956 Summer,1956,Summer,Melbourne,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
30597,Robert Dumontois,M,19,190,82,France,FRA,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Fours,Silver
30799,"Pierre Durand, Sr.",M,28,174,62,France,FRA,1960 Summer,1960,Summer,Roma,Equestrianism,"Equestrianism Men's Three-Day Event, Team",Bronze
54094,Michel Jazy,M,24,175,65,France,FRA,1960 Summer,1960,Summer,Roma,Athletics,"Athletics Men's 1,500 metres",Silver
61124,Jean Klein,M,16,172,52,France,FRA,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Fours,Silver
67508,"Louis Jean ""Jack"" Le Goff",M,29,182,71,France,FRA,1960 Summer,1960,Summer,Roma,Equestrianism,"Equestrianism Men's Three-Day Event, Team",Bronze
67551,Jhan Raymond Le Roy,M,36,173,63,France,FRA,1960 Summer,1960,Summer,Roma,Equestrianism,"Equestrianism Men's Three-Day Event, Team",Bronze
68296,Guy Robert Marie Joseph Lefrant,M,37,174,73,France,FRA,1960 Summer,1960,Summer,Roma,Equestrianism,"Equestrianism Men's Three-Day Event, Team",Bronze
75547,Claude Auguste Louis Martin,M,29,190,84,France,FRA,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Fours,Silver
81928,Jacques Morel,M,24,193,81,France,FRA,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Fours,Silver
87027,Guy Fernand Nosbaum,M,30,182,78,France,FRA,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Fours,Silver
106842,Ren Charles Schiermeyer,M,21,179,73,France,FRA,1960 Summer,1960,Summer,Roma,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",Bronze
109018,"Abdoulaye ""Abdou"" Sye Papa",M,26,174,68,France,FRA,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 200 metres,Bronze
14416,Charles Bozon,M,27,NA,NA,France,FRA,1960 Winter,1960,Winter,Squaw Valley,Alpine Skiing,Alpine Skiing Men's Slalom,Bronze
93440,Guy Prillat Merceroz,M,19,168,68,France,FRA,1960 Winter,1960,Winter,Squaw Valley,Alpine Skiing,Alpine Skiing Men's Downhill,Bronze
127663,Jean Raoul Clina Andr Vuarnet,M,22,NA,NA,France,FRA,1960 Winter,1960,Winter,Squaw Valley,Alpine Skiing,Alpine Skiing Men's Downhill,Gold
4766,Claude Henri Ferdinand Dalmas Arabo,M,27,178,73,France,FRA,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's Sabre, Individual",Silver
13961,Jean Pierre Boudehen,M,25,175,68,France,FRA,1964 Summer,1964,Summer,Tokyo,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Silver
14138,Claude Bourquard,M,27,173,70,France,FRA,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's epee, Team",Bronze
15271,Claude Brodin,M,30,169,62,France,FRA,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's epee, Team",Bronze
15274,Jacques Brodin,M,17,180,77,France,FRA,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's epee, Team",Bronze
18427,"Christine ""Kiki"" Caron (-Garin)",F,16,172,66,France,FRA,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 100 metres Backstroke,Silver
19865,Michel Chapuis,M,23,176,69,France,FRA,1964 Summer,1964,Summer,Tokyo,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Silver
23474,"Jacques ""Jacky"" Courtillat",M,21,169,68,France,FRA,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's Foil, Team",Bronze
25395,Jean-Claude Darouy,M,20,165,52,France,FRA,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Pairs,Silver
27232,Jocelyn Delecour,M,29,175,67,France,FRA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
30021,Yves Dreyfus,M,33,179,67,France,FRA,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's epee, Team",Bronze
30767,Maryvonne Dupureur (Samson-),F,27,167,58,France,FRA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's 800 metres,Silver
39472,Paul Louis Marcel Genevay,M,25,174,74,France,FRA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
41456,Joseph Franois Gonzales,M,23,173,71,France,FRA,1964 Summer,1964,Summer,Tokyo,Boxing,Boxing Men's Light-Middleweight,Silver
43771,"Jacques ""Jack"" Guittet",M,34,180,65,France,FRA,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's epee, Team",Bronze
55799,Pierre Jonqures d'Oriola,M,44,173,70,France,FRA,1964 Summer,1964,Summer,Tokyo,Equestrianism,"Equestrianism Mixed Jumping, Individual",Gold
55799,Pierre Jonqures d'Oriola,M,44,173,70,France,FRA,1964 Summer,1964,Summer,Tokyo,Equestrianism,"Equestrianism Mixed Jumping, Team",Silver
65978,Bernard Laidebeur,M,22,180,75,France,FRA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
68266,Janou Lefbvre (-Tissot),F,19,167,60,France,FRA,1964 Summer,1964,Summer,Tokyo,Equestrianism,"Equestrianism Mixed Jumping, Team",Silver
68296,Guy Robert Marie Joseph Lefrant,M,41,174,73,France,FRA,1964 Summer,1964,Summer,Tokyo,Equestrianism,"Equestrianism Mixed Jumping, Team",Silver
73425,Jean-Claude Magnan,M,23,180,75,France,FRA,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's Foil, Individual",Silver
73425,Jean-Claude Magnan,M,23,180,75,France,FRA,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's Foil, Team",Bronze
81927,Georges Morel,M,26,188,92,France,FRA,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Pairs,Silver
81928,Jacques Morel,M,29,193,81,France,FRA,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Pairs,Silver
81938,Daniel Yves Morelon,M,20,181,79,France,FRA,1964 Summer,1964,Summer,Tokyo,Cycling,Cycling Men's Sprint,Bronze
86721,Christian Nol,M,19,185,77,France,FRA,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's Foil, Team",Bronze
95110,Claude Piquemal,M,25,172,65,France,FRA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
100167,Daniel Jean Claude Ernest Revenu,M,21,187,72,France,FRA,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's Foil, Individual",Bronze
100167,Daniel Jean Claude Ernest Revenu,M,21,187,72,France,FRA,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's Foil, Team",Bronze
101665,Pierre Andr Emmanuel Rodocanachi,M,26,170,70,France,FRA,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's Foil, Team",Bronze
121830,Pierre Trentin,M,20,171,75,France,FRA,1964 Summer,1964,Summer,Tokyo,Cycling,"Cycling Men's 1,000 metres Time Trial",Bronze
13233,Franois Bonlieu,M,26,167,60,France,FRA,1964 Winter,1964,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Men's Giant Slalom,Gold
17495,Alain Calmat,M,23,NA,NA,France,FRA,1964 Winter,1964,Winter,Innsbruck,Figure Skating,Figure Skating Men's Singles,Silver
41080,Christine Marion Elisabeth Goitschel (-Branger),F,19,172,62,France,FRA,1964 Winter,1964,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Women's Giant Slalom,Silver
41080,Christine Marion Elisabeth Goitschel (-Branger),F,19,172,62,France,FRA,1964 Winter,1964,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Women's Slalom,Gold
41081,Micheline Franoise Marielle Goitschel,F,18,169,64,France,FRA,1964 Winter,1964,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Women's Giant Slalom,Gold
41081,Micheline Franoise Marielle Goitschel,F,18,169,64,France,FRA,1964 Winter,1964,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Women's Slalom,Silver
65765,Lo Jean Fernand Lacroix,M,26,179,79,France,FRA,1964 Winter,1964,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Men's Downhill,Silver
7430,Clicien Alexandre Roger Bambuck,M,22,180,75,France,FRA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
10774,Gilles Berolatti,M,24,176,68,France,FRA,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Men's Foil, Team",Gold
10996,Colette Besson (-Nogus),F,22,169,58,France,FRA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's 400 metres,Gold
27232,Jocelyn Delecour,M,33,175,67,France,FRA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
28620,Jacques Dimont,M,23,184,80,France,FRA,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Men's Foil, Team",Gold
34638,Grard Fenouil,M,23,177,72,France,FRA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
40614,Jean-Pierre Giudicelli,M,25,178,67,France,FRA,1968 Summer,1968,Summer,Mexico City,Modern Pentathlon,Modern Pentathlon Men's Team,Bronze
43531,Raoul Pierre Gueguen,M,21,172,65,France,FRA,1968 Summer,1968,Summer,Mexico City,Modern Pentathlon,Modern Pentathlon Men's Team,Bronze
43700,Lucien Guiguet,M,26,177,67,France,FRA,1968 Summer,1968,Summer,Mexico City,Modern Pentathlon,Modern Pentathlon Men's Team,Bronze
44244,Jean-Jacques Guyon,M,35,171,60,France,FRA,1968 Summer,1968,Summer,Mexico City,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",Gold
55799,Pierre Jonqures d'Oriola,M,48,173,70,France,FRA,1968 Summer,1968,Summer,Mexico City,Equestrianism,"Equestrianism Mixed Jumping, Team",Silver
68266,Janou Lefbvre (-Tissot),F,23,167,60,France,FRA,1968 Summer,1968,Summer,Mexico City,Equestrianism,"Equestrianism Mixed Jumping, Team",Silver
73425,Jean-Claude Magnan,M,27,180,75,France,FRA,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Men's Foil, Team",Gold
81938,Daniel Yves Morelon,M,24,181,79,France,FRA,1968 Summer,1968,Summer,Mexico City,Cycling,Cycling Men's Sprint,Gold
81938,Daniel Yves Morelon,M,24,181,79,France,FRA,1968 Summer,1968,Summer,Mexico City,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",Gold
82379,Alain Herms Robert Mosconi,M,19,181,80,France,FRA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 400 metres Freestyle,Bronze
86721,Christian Nol,M,23,185,77,France,FRA,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Men's Foil, Team",Gold
95110,Claude Piquemal,M,29,172,65,France,FRA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
99403,Daniel Denis tienne Rbillard,M,19,184,72,France,FRA,1968 Summer,1968,Summer,Mexico City,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",Gold
100167,Daniel Jean Claude Ernest Revenu,M,25,187,72,France,FRA,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Men's Foil, Individual",Bronze
100167,Daniel Jean Claude Ernest Revenu,M,25,187,72,France,FRA,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Men's Foil, Team",Gold
101399,Daniel Santon Robin,M,25,178,74,France,FRA,1968 Summer,1968,Summer,Mexico City,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",Silver
101399,Daniel Santon Robin,M,25,178,74,France,FRA,1968 Summer,1968,Summer,Mexico City,Wrestling,"Wrestling Men's Welterweight, Freestyle",Silver
103103,Jean-Marcel Rozier,M,32,172,62,France,FRA,1968 Summer,1968,Summer,Mexico City,Equestrianism,"Equestrianism Mixed Jumping, Team",Silver
121830,Pierre Trentin,M,24,171,75,France,FRA,1968 Summer,1968,Summer,Mexico City,Cycling,Cycling Men's Sprint,Bronze
121830,Pierre Trentin,M,24,171,75,France,FRA,1968 Summer,1968,Summer,Mexico City,Cycling,"Cycling Men's 1,000 metres Time Trial",Gold
121830,Pierre Trentin,M,24,171,75,France,FRA,1968 Summer,1968,Summer,Mexico City,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",Gold
33944,"Anne-Marie ""Annie"" Famose (-Bremont)",F,23,158,50,France,FRA,1968 Winter,1968,Winter,Grenoble,Alpine Skiing,Alpine Skiing Women's Giant Slalom,Silver
33944,"Anne-Marie ""Annie"" Famose (-Bremont)",F,23,158,50,France,FRA,1968 Winter,1968,Winter,Grenoble,Alpine Skiing,Alpine Skiing Women's Slalom,Bronze
41081,Micheline Franoise Marielle Goitschel,F,22,169,64,France,FRA,1968 Winter,1968,Winter,Grenoble,Alpine Skiing,Alpine Skiing Women's Slalom,Gold
59745,Jean-Claude Killy,M,24,178,75,France,FRA,1968 Winter,1968,Winter,Grenoble,Alpine Skiing,Alpine Skiing Men's Downhill,Gold
59745,Jean-Claude Killy,M,24,178,75,France,FRA,1968 Winter,1968,Winter,Grenoble,Alpine Skiing,Alpine Skiing Men's Giant Slalom,Gold
59745,Jean-Claude Killy,M,24,178,75,France,FRA,1968 Winter,1968,Winter,Grenoble,Alpine Skiing,Alpine Skiing Men's Slalom,Gold
80213,Isabelle Catherine Mir,F,18,161,60,France,FRA,1968 Winter,1968,Winter,Grenoble,Alpine Skiing,Alpine Skiing Women's Downhill,Silver
93117,Patrick Henri Pera,M,19,176,70,France,FRA,1968 Winter,1968,Winter,Grenoble,Figure Skating,Figure Skating Men's Singles,Bronze
93440,Guy Prillat Merceroz,M,27,168,68,France,FRA,1968 Winter,1968,Winter,Grenoble,Alpine Skiing,Alpine Skiing Men's Downhill,Silver
10774,Gilles Berolatti,M,28,176,68,France,FRA,1972 Summer,1972,Summer,Munich,Fencing,"Fencing Men's Foil, Team",Bronze
10907,Gilles Bertould,M,23,176,63,France,FRA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
15339,Jean-Claude Brondani,M,28,195,101,France,FRA,1972 Summer,1972,Summer,Munich,Judo,Judo Men's Open Class,Bronze
18216,Jacques Carette,M,25,176,63,France,FRA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
18526,Michel Robert Carrega,M,37,178,83,France,FRA,1972 Summer,1972,Summer,Munich,Shooting,Shooting Mixed Trap,Silver
22147,Jean-Paul tienne Gustave Coche,M,25,174,80,France,FRA,1972 Summer,1972,Summer,Munich,Judo,Judo Men's Middleweight,Bronze
